Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
ADATA 16GB DDR4 3200MHz DESKTOP RAM,adata16gbddr43200ram,,,,,,,,,,11000.0,Out of Stock,https://www.winsoft.lk/product/adata-16gb-ddr4-3200mhz-desktop-ram/
Corsair Vengeance 16GB DDR5 5200Mhz Memory (Not Sold Separately),corsairvengeance16gbddr55200memory,,,,,,,,,,18500.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-16gb-ddr5-5200mhz-memory/
Crucial 16GB DDR4 3200MHz Laptop Ram,crucial16gbddr43200laptopram,,,,,,,,,,13850.0,Out of Stock,https://www.winsoft.lk/product/crucial-16gb-ddr4-3200mhz-laptop-ram/
Crucial 8GB DDR4 3200MHz Desktp RAM,crucial8gbddr43200desktpram,,,,,,,,,,7000.0,Out of Stock,https://www.winsoft.lk/product/crucial-8gb-ddr4-3200mhz-desktp-ram/
LEXAR DDR4 8GB 3200MHZ LAPTOP MEMORY,lexarddr48gb3200laptopmemory,,,,,,,,,,7000.0,Out of Stock,https://www.winsoft.lk/product/lexar-ddr4-8gb-3200mhz-laptop-memory/
Crucial 8GB DDR4 3200MHz Laptop Ram,crucial8gbddr43200laptopram,,,,,,,,,,7200.0,Out of Stock,https://www.winsoft.lk/product/crucial-8gb-ddr4-3200mhz-laptop-ram/
TEAMGROUP Elite DDR4 16GB 3200Mhz Laptop Memory,teamgroupeliteddr416gb3200laptopmemory,,,,,,,,,,12000.0,Out of Stock,https://www.winsoft.lk/product/teamgroup-elite-ddr4-16gb-3200mhz-laptop/
Crucial 16GB PRO DDR4 3200MHz Desktop Ram,crucial16gbproddr43200ram,,,,,,,,,,13500.0,Out of Stock,https://www.winsoft.lk/product/crucial-16gb-pro-ddr4-3200mhz-desktop-ram/
CORSAIR VENGEANCE RGB 32GB (16GBx2) DDR5 5200MHZ MEMORY,corsairvengeancergb32gbddr55200memory,,,,,,,,,,31500.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-rgb-32gb-16gbx2-ddr5-5200mhz-memory/
Crucial 16GB DDR5 5600MHz Laptop Ram,crucial16gbddr55600laptopram,,,,,,,,,,22000.0,Out of Stock,https://www.winsoft.lk/product/crucial-16gb-ddr5-5600mhz-laptop-ram/
TEAMGROUP Elite DDR4 8GB 3200Mhz Memory,teamgroupeliteddr48gb3200memory,,,,,,,,,,7000.0,Out of Stock,https://www.winsoft.lk/product/teamgroup-elite-ddr4-8gb-3200mhz/
Corsair RGB RS 64GB (2x32GB) DDR4 3200MHz Memory,corsairrgbrs64gbddr43200memory,,,,,,,,,,80000.0,Out of Stock,https://www.winsoft.lk/product/corsair-rgb-rs-64gb-2x32gb-ddr4-3200mhz/
TEAMGROUP Elite DDR4 8GB 3200Mhz Laptop Memory,teamgroupeliteddr48gb3200laptopmemory,,,,,,,,,,7000.0,Out of Stock,https://www.winsoft.lk/product/teamgroup-elite-ddr4-8gb-3200mhz-laptop/
Adata Premier DDR4 8GB 3200Mhz Laptop Ram,adatapremierddr48gb3200laptopram,,,,,,,,,,8500.0,Out of Stock,https://www.winsoft.lk/product/adata-premier-ddr4-8gb-3200mhz-laptop-ram/
Corsair Vengeance LPX 16GB DDR4 3600Mhz Memory,corsairvengeancelpx16gbddr43600memory,,,,,,,,,,23500.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-lpx-16gb-ddr4-3600mhz/
CORSAIR VENGEANCE RGB 32GB (16GBx2) DDR5 5600MHZ MEMORY,corsairvengeancergb32gbddr55600memory,,,,,,,,,,82500.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-rgb-32gb-16gbx2-ddr5-5600mhz-memory/
Corsair Vengeance LPX RGB 8GB DDR4 3200MHz Memory,corsairvengeancelpxrgb8gbddr43200memory,,,,,,,,,,11000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-lpx-rgb-8gb-ddr4-3200mhz/
CORSAIR VENGEANCE RGB PRO SL 16GB (8GBx2) DDR4 3200MHZ MEMORY,corsairvengeancergbprosl16gbddr43200memory,,,,,,,,,,20000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-rgb-16gb-ddr4-3200mhz-memory/
CORSAIR VENGEANCE RGB PRO SL 16GB (8GBx2) DDR4 3600MHZ MEMORY,corsairvengeancergbprosl16gbddr43600memory,,,,,,,,,,20000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-rgb-pro-sl-16gb-8gbx2-ddr4-3600mhz-memory/
Corsair Vengeance RGB RS 32GB (16GBx2) DDR4 3200MHz Ram Kit,corsairvengeancergbrs32gbddr43200ramkit,,,,,,,,,,49000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-rgb-rs-32gb-16gbx2-ddr4-3200mhz-kit/
G SKILL AEGIS 8GB DDR4 2666MHz Memory,gskillaegis8gbddr42666memory,,,,,,,,,,8500.0,Out of Stock,https://www.winsoft.lk/product/g-skill-aegis-8gb-ddr4-2666mhz-memory/
